1702,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,5,GD,PAC
1703,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,30,4,GD,PAC
1704,MM,25,D,OC,PSB,1,0,0,1,0,0,0,0,0,0,0,2,2,0,CC,F,61,2,BA,ENC
1705,DP,20,MM,OC,OC,0,1,0,0,0,0,0,0,0,0,0,4,1,1,PC,F,45,3,GD,NE
1706,MM,15,M,OC,PSB,0,0,0,0,0,0,0,0,1,0,0,0,3,0,HS,M,30,3,GD,MA
1707,MM,25,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,0,0,2,FO,M,61,1,BA,NE
1708,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,30,4,BA,ENC
1709,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,M,18,2,BA,ENC
1710,MM,25,Y,SB,PSB,1,0,0,0,0,0,0,0,0,0,1,2,1,0,LF,F,45,3,BA,PAC
1711,DV,15,M,OC,PSB,0,0,0,0,0,0,0,0,0,1,0,3,0,0,BC,M,45,5,AD,PAC
1712,MM,25,D,PSE,OC,0,0,0,1,0,0,0,0,0,0,0,3,4,2,OT,M,61,2,GD,ENC
1713,MM,20,D,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1714,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,F,18,1,BA,ENC
1715,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,0,BA,WSC
1716,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,GD,MA
1717,MM,25,Y,OC,PSB,1,0,1,0,0,0,0,0,0,1,1,2,1,2,ED,M,61,2,BA,PAC
1718,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BC,M,61,4,LT,WSC
1719,SC,5,M,PSE,O,0,0,0,0,0,0,1,0,0,1,0,0,2,0,OT,F,18,1,AD,PAC
1720,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,TR,M,45,5,BA,PAC
1721,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,1,AD,ENC
1722,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,30,1,GD,SA
1723,SP,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1724,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,2,BA,SA
1725,MM,15,MM,DB,DB,0,0,1,0,0,0,0,0,0,0,0,2,3,2,HS,F,30,5,GD,SA
1726,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,M,30,5,BA,MT
1727,MM,25,D,DB,SB,1,1,0,1,0,0,0,0,0,0,0,2,2,0,OT,M,45,3,GD,WNC
1728,MM,25,MM,PSE,OC,1,0,0,0,0,0,0,0,0,0,0,2,4,2,BS,F,61,2,AD,MA
1729,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,O,0,5,OT,P
1730,MM,25,D,SF,SF,0,0,0,0,0,0,0,0,0,0,1,0,2,2,OF,F,30,5,AD,MT
1731,MM,15,D,PSE,OC,0,0,0,0,0,0,0,0,0,1,0,2,4,2,SA,F,45,2,HS,PAC
1732,MM,25,M,OC,OC,0,0,0,1,0,0,0,0,0,0,0,2,3,0,OT,M,61,3,GD,WNC
1733,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,M,61,2,AD,ENC
1734,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,30,5,GD,SA
1735,MM,20,D,SF,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ED,M,45,1,BA,SA
1736,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,M,30,1,BA,MA
1737,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,O,0,5,OT,P
1738,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,M,45,3,GD,MA
1739,MM,25,D,SB,PSB,1,1,0,0,0,0,0,0,0,0,0,2,4,2,OT,M,61,3,AD,SA
1740,MM,10,Y,SB,PSB,0,0,1,0,0,1,0,0,1,1,0,0,1,0,OT,F,18,5,AD,MA
1741,SC,10,D,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1742,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,F,61,2,HS,MA
1743,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,4,AD,WSC
1744,MM,15,W,PSE,OC,1,0,0,0,1,1,0,0,0,0,1,2,3,0,OT,F,30,1,HS,SA
1745,MM,15,D,SB,SB,1,0,0,0,0,0,0,0,1,0,0,2,4,0,OF,F,30,2,AD,PAC
1746,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,61,5,BA,ENC
1747,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,30,2,HS,SA
1748,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1749,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,45,4,BA,PAC
1750,MM,25,D,SB,SB,0,1,0,0,0,0,0,0,0,0,1,2,4,2,OT,M,61,2,BA,MA
1751,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,61,5,BA,MT
1752,MM,25,Y,O,PSB,0,0,0,0,0,0,1,0,0,0,0,2,2,2,OT,O,0,5,OT,P
1753,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,GD,NE
1754,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,30,5,AD,ENC
1755,MM,10,D,PSE,OC,1,0,0,0,0,0,0,0,0,1,0,4,4,2,LS,F,45,4,GD,MT
1756,MM,25,Y,OC,OC,0,0,1,0,0,0,0,0,0,0,0,0,2,0,OF,F,45,2,HS,ESC
1757,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,3,AD,MA
1758,DP,10,MM,OC,OC,1,1,1,0,1,1,0,0,0,0,0,1,4,0,ED,F,45,3,GD,ENC
1759,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,45,5,BA,MA
1760,MM,15,D,SB,SB,1,0,0,0,1,0,0,0,0,0,0,4,4,3,OF,M,45,2,AD,SA
1761,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FF,F,30,2,GD,MA
1762,MM,10,Y,PSE,OC,1,0,0,0,0,0,0,0,0,0,1,1,3,2,HC,M,30,5,GD,MA
1763,MM,10,MM,OC,PSB,0,0,0,0,0,1,0,0,0,1,1,0,0,0,PR,M,30,1,AD,SA
1764,SP,20,D,O,O,0,0,0,1,0,0,0,0,0,0,1,0,4,0,AE,O,0,5,OT,P
1765,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,3,GD,MA
1766,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,3,AD,ENC
1767,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,45,5,AD,WNC
1768,SP,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,F,61,0,AD,SA
1769,DP,20,D,SB,SB,0,0,0,0,0,0,0,0,0,0,1,2,3,1,PR,F,45,2,LT,SA
1770,MM,25,M,PSE,SB,0,0,0,0,0,0,0,0,0,1,0,2,2,2,LF,F,30,3,GD,SA
1771,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,30,1,AD,ESC
1772,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,GD,PAC
1773,MM,25,M,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,3,0,OF,O,0,5,OT,P
1774,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,M,45,2,AD,PAC
1775,SC,15,M,PSE,SB,1,0,1,0,0,1,0,0,0,0,0,3,3,2,CM,F,30,2,BA,WSC
1776,MM,25,D,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,3,4,0,ED,F,61,4,BA,MA
1777,MM,25,MM,OC,SF,0,0,0,0,1,0,1,0,0,0,0,2,2,2,OT,F,61,0,AD,MA
1778,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,5,GD,SA
1779,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,GD,ENC
1780,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,F,30,1,BA,WSC
1781,SC,5,M,SB,PSB,0,0,0,0,0,0,0,0,0,0,1,2,4,2,LF,F,18,5,AD,MA
1782,MM,5,M,SB,PSB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,AD,M,30,4,BA,PAC
1783,MM,25,Y,PSE,OC,0,0,1,0,0,0,0,0,0,0,0,2,1,1,OT,M,45,0,BA,ENC
1784,SC,20,D,SB,PSB,0,0,0,0,0,0,1,0,0,0,0,2,3,0,ED,M,45,4,BA,NE
1785,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,O,0,5,OT,P
1786,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,45,4,GD,SA
1787,MM,10,Y,OC,OC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ED,F,30,2,GD,ENC
1788,MM,0,NA,NO,NO,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1789,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,M,61,3,BA,WNC
1790,MM,25,M,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,3,0,OF,F,45,2,BA,ENC
1791,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,5,HS,PAC
1792,SC,10,D,OC,SB,1,0,0,1,0,0,0,0,0,0,0,2,1,0,AD,M,45,2,BA,SA
1793,DP,10,M,PSE,O,0,0,1,0,1,1,0,0,0,0,0,0,1,0,MA,F,18,3,BA,ENC
1794,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,F,18,0,GD,SA
1795,MM,15,W,OC,OC,0,0,0,0,0,0,0,0,1,0,0,2,2,2,SA,F,30,2,AD,NE
1796,DV,5,D,OC,PSB,1,0,0,0,0,0,1,0,0,0,0,2,2,2,CO,M,30,2,HS,WNC
1797,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,2,GD,ENC
1798,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CO,M,45,2,HS,SA
1799,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,M,30,2,AD,SA
1800,MM,20,MM,OC,PSB,1,0,0,0,0,0,0,0,0,0,0,3,3,2,OF,F,45,2,BA,MA
1801,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,0,3,0,OT,M,61,4,GD,PAC
1802,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,F,30,3,GD,WNC
1803,MM,25,D,OC,SB,0,0,0,1,0,0,0,0,0,0,0,0,4,0,OT,M,61,2,OT,ENC
1804,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,0,BA,MT
1805,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,M,30,2,BA,MT
1806,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AD,M,61,4,GD,ENC
1807,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,61,3,GD,MT
1808,MM,20,D,PSE,SB,1,0,0,0,0,0,1,0,0,0,0,3,4,2,OT,F,30,4,BA,ENC
1809,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,F,18,3,AD,MT
1810,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CC,M,61,3,BA,ENC
1811,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,O,0,5,OT,P
1812,MM,15,Y,PSE,SB,0,0,0,0,0,1,0,0,1,0,0,2,1,1,ED,F,30,2,GD,PAC
1813,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,45,3,BA,WSC
1814,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,45,3,AD,ESC
1815,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,M,61,5,GD,NE
1816,DP,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,18,5,BA,SA
1817,MM,25,D,SB,SB,1,0,0,0,1,0,0,0,0,0,0,4,4,4,HS,M,61,5,GD,ENC
1818,MM,15,Y,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,2,1,0,BS,M,45,4,GD,WNC
1819,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,M,45,2,AD,ENC
1820,MM,25,MM,SB,PSB,0,0,0,0,0,0,0,0,0,1,0,2,2,2,CM,M,45,5,BA,WNC
1821,DV,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,4,GD,SA
1822,MM,10,MM,PSE,DB,0,0,0,0,0,1,0,0,1,0,0,1,1,0,OT,F,18,0,BA,ESC
1823,SC,10,Y,OC,OC,0,0,1,0,0,0,0,0,0,0,0,0,2,0,OT,F,61,2,AD,ENC
1824,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,61,2,GD,MA
1825,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,45,3,BA,ENC
1826,DP,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,30,4,AD,SA
1827,MM,25,Y,PSE,OC,0,0,1,0,0,0,0,0,0,0,0,1,0,0,PS,F,45,3,AD,WSC
1828,MM,5,W,OC,PSB,1,0,1,1,0,1,0,0,0,0,0,1,3,0,CO,M,30,4,GD,SA
1829,MM,15,D,DB,DB,1,0,0,0,0,0,0,1,0,0,0,2,3,2,OT,F,61,2,GD,MA
1830,MM,25,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OT,M,61,4,GD,NE
1831,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,45,3,BA,ENC
1832,MM,20,D,PSE,OC,1,0,0,0,1,0,0,0,0,1,1,1,4,1,CC,F,45,3,GD,WSC
1833,MM,25,M,OC,PSB,0,0,0,0,0,0,0,0,0,1,0,3,3,2,OT,F,61,3,AD,PAC
1834,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,45,4,GD,ENC
1835,MM,25,D,SB,SB,0,0,0,0,1,0,0,0,0,1,0,4,4,2,OT,M,61,1,OT,WNC
1836,MM,25,D,O,PSB,0,0,1,0,0,1,0,0,0,1,1,3,4,2,OF,F,45,2,BA,ESC
1837,MM,20,Y,OC,PSB,0,0,1,0,0,1,0,0,0,0,0,2,3,2,CM,M,45,0,AD,PAC
1838,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,5,LT,NE
1839,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,30,2,AD,MA
1840,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,61,4,GD,WSC
1841,MM,15,M,OC,OC,1,0,1,0,0,0,0,0,1,0,0,0,0,0,OT,F,18,5,BA,ESC
1842,MM,25,Y,OC,OC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,IS,M,45,3,HS,NE
1843,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,45,2,GD,MT
1844,MM,20,D,PSE,SB,1,0,0,0,0,0,0,0,0,0,0,4,4,1,SA,M,61,4,BA,ENC
1845,MM,15,Y,SB,SB,1,0,0,0,0,0,0,0,0,0,0,2,0,0,CM,F,45,5,BA,ENC
1846,DP,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,45,1,AD,ENC
1847,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,45,2,BA,SA
1848,MM,10,W,SB,OC,1,0,0,0,0,0,0,0,0,0,0,2,4,2,ED,F,30,2,GD,ENC
1849,MM,10,D,PSE,OC,1,0,0,0,0,0,0,0,1,1,0,0,3,2,CC,F,30,1,HS,ENC
1850,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,30,2,HS,SA
1851,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,5,AD,PAC
1852,MM,25,D,SB,SB,1,0,1,0,1,0,0,0,0,0,0,4,4,2,OT,F,61,5,GD,MA
1853,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,O,0,5,OT,P
1854,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,O,0,5,OT,P
1855,MM,10,Y,OC,PSB,0,0,0,0,0,0,0,0,1,0,0,0,4,1,CM,M,30,5,AD,PAC
1856,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,5,HS,MA
1857,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,30,3,BA,ENC
1858,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,4,GD,PAC
1859,MM,25,M,OC,PSB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,LF,F,45,2,GD,NE
1860,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,F,45,3,AD,SA
1861,MM,25,Y,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,OT,M,61,5,HS,ENC
1862,MM,25,M,SB,PSB,0,0,0,1,0,1,0,0,0,0,0,2,3,2,ED,F,45,5,GD,MA
1863,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,45,4,GD,ENC
1864,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,NO,O,0,5,OT,P
1865,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,1,BA,WSC
1866,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,5,AD,WSC
1867,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,4,GD,ENC
1868,MM,25,Y,PSE,OC,1,0,0,0,1,0,0,0,0,0,1,2,2,0,PC,F,45,0,AD,NE
1869,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,F,61,0,HS,MA
1870,MM,25,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,2,0,2,HS,F,45,5,GD,MA
1871,MM,25,D,SB,SB,1,1,1,1,0,0,0,0,0,0,0,3,4,1,OT,M,61,2,GD,WNC
1872,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,2,3,2,OT,O,0,5,OT,P
1873,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,1,AD,WSC
1874,SC,5,D,SB,SB,0,0,0,1,1,0,1,1,0,0,0,3,4,1,CM,M,30,0,BA,SA
1875,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,GD,SA
1876,MM,15,M,SB,PSB,0,0,1,0,0,0,1,0,0,0,0,0,3,0,BS,M,30,1,AD,MA
1877,MM,25,M,PSE,OC,1,0,1,0,0,0,0,0,0,0,0,2,2,2,OT,F,45,2,BA,SA
1878,MM,15,M,OC,PSB,0,0,0,0,0,0,0,0,1,0,0,0,1,0,ED,M,45,1,GD,WSC
1879,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,BA,MA
1880,MM,15,Y,SB,PSB,1,0,0,0,0,0,0,0,0,0,0,2,3,2,OF,F,45,5,AD,MA
1881,MM,10,Y,OC,DB,0,0,0,0,0,1,0,0,0,0,0,0,0,0,BS,M,18,1,AD,WSC
1882,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,18,2,BA,WSC
1883,MM,10,M,SB,SB,0,0,0,0,0,0,0,0,0,1,0,2,4,2,LF,M,45,4,BA,P
1884,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,AE,M,45,2,GD,ENC
1885,MM,20,D,DB,SB,1,0,0,0,0,0,0,0,0,0,0,0,4,2,OT,F,45,0,LT,SA
1886,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,SA,F,18,0,AD,ESC
1887,MM,25,D,SB,SB,0,0,0,0,0,0,0,0,0,0,1,2,3,2,OT,F,61,5,GD,SA
1888,MM,25,M,SB,OC,1,0,1,0,0,0,0,0,0,0,0,0,4,0,OF,O,0,5,OT,P
1889,MM,25,D,OC,PSB,0,0,1,0,0,0,0,0,0,0,0,4,4,0,OT,F,61,5,BA,WSC
1890,SC,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,F,18,5,BA,MA
1891,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,F,45,5,GD,MT
1892,MM,25,M,PSE,SB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,LF,M,45,3,GD,MA
1893,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LF,M,45,4,GD,SA
1894,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,61,5,BA,MA
1895,SC,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,30,3,AD,MT
1896,MM,25,MM,SB,SB,1,0,0,0,0,0,0,0,0,0,0,4,4,2,ED,F,45,5,AD,ENC
1897,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,3,AD,NE
1898,MM,25,Y,SB,PSB,0,0,1,0,0,0,0,0,0,0,0,1,0,0,HS,F,45,3,BA,WNC
1899,DP,1,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,3,GD,PAC
1900,SC,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,18,2,BA,MA
1901,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,F,45,3,BA,PAC
1902,SC,10,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,0,0,2,CC,F,18,2,BA,MT
1903,MM,20,D,SB,SB,1,0,0,0,0,0,0,0,0,0,0,0,2,0,HC,F,45,5,BA,MA
1904,SC,10,M,OC,O,0,0,0,0,0,0,0,0,0,1,1,2,1,2,CM,M,18,2,BA,MA
1905,MM,20,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,CM,M,61,3,GD,PAC
1906,MM,25,D,SB,SB,1,1,0,0,0,0,0,0,0,0,0,2,4,2,OT,M,61,3,BA,WNC
1907,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HC,F,30,3,GD,ESC
1908,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,MA,M,61,0,AD,MT
1909,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,0,BA,SA
1910,MM,20,Y,SB,SB,1,0,1,0,0,0,0,0,0,0,0,4,1,2,SA,M,45,3,BA,SA
1911,MM,15,D,PSE,SB,0,0,0,0,0,1,0,0,0,0,0,0,2,1,OF,M,45,4,GD,SA
1912,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,5,BA,SA
1913,MM,25,D,PSE,SB,1,0,0,0,0,0,1,0,0,0,1,1,4,2,HC,F,61,5,AD,MA
1914,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,M,45,2,BA,SA
1915,MM,25,Y,SB,SB,0,0,1,0,0,0,0,0,0,0,0,2,0,0,OT,F,61,4,BA,MA
1916,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,18,2,GD,MA
1917,MM,25,W,OC,PSB,1,0,0,0,0,0,0,0,0,0,0,3,3,2,ED,F,45,2,AD,ENC
1918,SC,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,FO,F,45,3,AD,WSC
1919,MM,25,MM,OC,PSB,0,0,0,0,0,0,0,0,0,0,1,1,3,1,LS,O,0,5,OT,P
1920,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PC,F,30,2,AD,PAC
1921,MM,10,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,F,30,1,AD,MT
1922,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,2,BA,ENC
1923,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,PR,M,61,2,GD,ENC
1924,SC,5,MM,PSE,OC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AD,F,30,3,BA,SA
1925,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,30,2,BA,WNC
1926,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,61,3,GD,PAC
1927,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,M,45,3,GD,MA
1928,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OF,F,45,3,AD,WNC
1929,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,LS,O,0,5,OT,P
1930,DV,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,HS,F,30,2,AD,SA
1931,MM,5,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,BS,M,45,3,AD,MT
1932,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,61,3,GD,SA
1933,MM,15,D,PSE,SB,1,0,0,0,0,0,0,0,0,0,0,3,4,0,OT,F,30,2,AD,ENC
1934,MM,15,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,OT,M,45,3,HS,MA
1935,MM,25,N,NA,NA,0,0,0,0,0,0,0,0,0,0,0,5,5,5,ED,F,30,3,GD,ESC
